customer_id,customer_name,email,gender,age,city,signup_date,customer_segment
11444,Customer_1444,customer1444@email.com,Male,34,Lucknow,2021-08-02,Regular
11445,Customer_1445,customer1445@email.com,Male,37,Ahmedabad,2022-04-28,New
11446,Customer_1446,customer1446@email.com,Male,33,Ahmedabad,2023-12-27,Regular
11447,Customer_1447,customer1447@email.com,Female,63,Hyderabad,2021-05-13,Regular
11448,Customer_1448,customer1448@email.com,Female,60,Mumbai,2022-05-27,New
11449,Customer_1449,customer1449@email.com,Female,24,Mumbai,2021-07-30,Regular
11450,Customer_1450,customer1450@email.com,Female,33,Lucknow,2023-09-15,New
11451,Customer_1451,customer1451@email.com,Female,62,Chennai,2023-09-14,Premium
11452,Customer_1452,customer1452@email.com,Male,64,Delhi,2022-12-18,New
11453,Customer_1453,customer1453@email.com,Female,44,Pune,2021-09-10,Regular
11454,Customer_1454,customer1454@email.com,Male,40,Jaipur,2021-02-07,Regular
11455,Customer_1455,customer1455@email.com,Male,41,Mumbai,2023-12-03,New
11456,Customer_1456,customer1456@email.com,Male,26,Pune,2022-09-21,New
11457,Customer_1457,customer1457@email.com,Female,52,Kolkata,2023-09-14,Regular
11458,Customer_1458,customer1458@email.com,Female,37,Chennai,2021-02-15,Regular
11459,Customer_1459,customer1459@email.com,Female,54,Jaipur,2021-11-01,Premium
11460,Customer_1460,customer1460@email.com,Male,59,Lucknow,2021-08-21,New
11461,Customer_1461,customer1461@email.com,Male,34,Pune,2021-09-02,Regular
11462,Customer_1462,customer1462@email.com,Male,64,Hyderabad,2023-01-30,New
11463,Customer_1463,customer1463@email.com,Male,48,Jaipur,2023-04-19,New
11464,Customer_1464,customer1464@email.com,Male,25,Lucknow,2021-06-07,Regular
11465,Customer_1465,customer1465@email.com,Male,32,Ahmedabad,2023-10-22,New
11466,Customer_1466,customer1466@email.com,Female,48,Lucknow,2021-08-05,Regular
11467,Customer_1467,customer1467@email.com,Female,47,Lucknow,2023-07-17,Regular
11468,Customer_1468,customer1468@email.com,Female,63,Jaipur,2022-05-22,Regular
11469,Customer_1469,customer1469@email.com,Female,37,Chennai,2023-01-31,Premium
11470,Customer_1470,customer1470@email.com,Male,56,Jaipur,2023-06-23,Regular
11471,Customer_1471,customer1471@email.com,Male,29,Bangalore,2022-08-04,Regular
11472,Customer_1472,customer1472@email.com,Female,34,Delhi,2023-11-20,Regular
11473,Customer_1473,customer1473@email.com,Male,59,Chennai,2022-09-19,Regular
11474,Customer_1474,customer1474@email.com,Female,47,Hyderabad,2022-06-04,New
11475,Customer_1475,customer1475@email.com,Female,46,Chennai,2021-10-02,New
11476,Customer_1476,customer1476@email.com,Female,36,Kolkata,2022-05-07,New
11477,Customer_1477,customer1477@email.com,Male,63,Hyderabad,2023-04-07,Regular
11478,Customer_1478,customer1478@email.com,Female,28,Ahmedabad,2023-08-09,Regular
11479,Customer_1479,customer1479@email.com,Female,51,Jaipur,2023-07-15,New
11480,Customer_1480,customer1480@email.com,Female,24,Lucknow,2023-04-27,New
11481,Customer_1481,customer1481@email.com,Male,61,Jaipur,2023-11-26,Premium
11482,Customer_1482,customer1482@email.com,Male,51,Kolkata,2023-12-04,Regular
11483,Customer_1483,customer1483@email.com,Female,37,Pune,2024-03-24,Regular
11484,Customer_1484,customer1484@email.com,Male,55,Kolkata,2024-01-06,New
11485,Customer_1485,customer1485@email.com,Male,41,Bangalore,2021-02-08,New
11486,Customer_1486,customer1486@email.com,Male,27,Lucknow,2021-08-27,New
11487,Customer_1487,customer1487@email.com,Male,49,Lucknow,2023-11-03,New
11488,Customer_1488,customer1488@email.com,Male,32,Mumbai,2021-05-02,New
11489,Customer_1489,customer1489@email.com,Male,54,Pune,2021-05-24,Regular
11490,Customer_1490,customer1490@email.com,Male,37,Mumbai,2022-11-15,New
11491,Customer_1491,customer1491@email.com,Male,20,Ahmedabad,2022-03-31,New
11492,Customer_1492,customer1492@email.com,Male,54,Delhi,2022-01-03,New
11493,Customer_1493,customer1493@email.com,Male,57,Delhi,2023-01-29,Regular
11494,Customer_1494,customer1494@email.com,Female,25,Jaipur,2021-09-04,Regular
11495,Customer_1495,customer1495@email.com,Female,57,Delhi,2023-07-12,Regular
11496,Customer_1496,customer1496@email.com,Male,61,Lucknow,2023-12-05,New
11497,Customer_1497,customer1497@email.com,Female,40,Kolkata,2023-02-04,New
11498,Customer_1498,customer1498@email.com,Female,57,Pune,2022-01-10,New
11499,Customer_1499,customer1499@email.com,Male,28,Jaipur,2021-07-26,New
11500,Customer_1500,customer1500@email.com,Male,63,Jaipur,2022-06-03,Premium
11501,Customer_1501,customer1501@email.com,Male,25,Pune,2021-08-30,Premium
11502,Customer_1502,customer1502@email.com,Female,46,Lucknow,2024-02-12,Regular
11503,Customer_1503,customer1503@email.com,Female,47,Ahmedabad,2023-03-30,Premium
11504,Customer_1504,customer1504@email.com,Male,27,Ahmedabad,2021-10-29,Regular
11505,Customer_1505,customer1505@email.com,Male,56,Jaipur,2024-01-25,New
11506,Customer_1506,customer1506@email.com,Male,45,Ahmedabad,2022-12-02,Premium
11507,Customer_1507,customer1507@email.com,Female,53,Lucknow,2021-10-15,New
11508,Customer_1508,customer1508@email.com,Female,30,Bangalore,2021-06-03,Regular
11509,Customer_1509,customer1509@email.com,Female,49,Bangalore,2022-02-27,New
11510,Customer_1510,customer1510@email.com,Female,53,Mumbai,2023-04-30,New
11511,Customer_1511,customer1511@email.com,Male,54,Chennai,2021-02-19,Regular
11512,Customer_1512,customer1512@email.com,Male,43,Hyderabad,2022-07-18,Regular
11513,Customer_1513,customer1513@email.com,Male,39,Delhi,2023-05-04,New
11514,Customer_1514,customer1514@email.com,Male,21,Ahmedabad,2023-06-02,New
11515,Customer_1515,customer1515@email.com,Female,48,Bangalore,2022-10-24,New
11516,Customer_1516,customer1516@email.com,Female,35,Kolkata,2022-07-19,Premium
11517,Customer_1517,customer1517@email.com,Male,55,Pune,2021-08-01,Regular
11518,Customer_1518,customer1518@email.com,Male,41,Chennai,2023-12-26,Regular
11519,Customer_1519,customer1519@email.com,Female,40,Mumbai,2023-03-22,New
11520,Customer_1520,customer1520@email.com,Male,39,Hyderabad,2023-04-30,Regular
11521,Customer_1521,customer1521@email.com,Female,19,Bangalore,2024-03-06,New
11522,Customer_1522,customer1522@email.com,Male,48,Mumbai,2023-05-31,New
11523,Customer_1523,customer1523@email.com,Male,28,Chennai,2023-12-25,New
11524,Customer_1524,customer1524@email.com,Male,45,Pune,2024-03-01,Premium
11525,Customer_1525,customer1525@email.com,Male,63,Delhi,2021-11-30,New
11526,Customer_1526,customer1526@email.com,Male,49,Bangalore,2021-02-01,New
11527,Customer_1527,customer1527@email.com,Male,22,Pune,2023-05-18,Regular
11528,Customer_1528,customer1528@email.com,Male,55,Hyderabad,2023-06-17,New
11529,Customer_1529,customer1529@email.com,Female,27,Ahmedabad,2024-03-11,Regular
11530,Customer_1530,customer1530@email.com,Female,57,Chennai,2022-08-24,Regular
11531,Customer_1531,customer1531@email.com,Female,63,Hyderabad,2023-09-15,Regular
11532,Customer_1532,customer1532@email.com,Female,41,Delhi,2024-03-18,New
11533,Customer_1533,customer1533@email.com,Female,52,Pune,2022-08-22,New
11534,Customer_1534,customer1534@email.com,Male,61,Lucknow,2022-06-04,Regular
11535,Customer_1535,customer1535@email.com,Male,40,Delhi,2023-05-19,Premium
11536,Customer_1536,customer1536@email.com,Female,34,Jaipur,2021-01-16,New
11537,Customer_1537,customer1537@email.com,Male,18,Bangalore,2024-02-04,New
11538,Customer_1538,customer1538@email.com,Female,48,Ahmedabad,2021-10-10,New
11539,Customer_1539,customer1539@email.com,Female,48,Chennai,2024-02-02,Regular
11540,Customer_1540,customer1540@email.com,Male,59,Kolkata,2021-12-27,Regular
11541,Customer_1541,customer1541@email.com,Male,59,Pune,2023-11-25,New
11542,Customer_1542,customer1542@email.com,Male,51,Lucknow,2021-04-23,Regular
11543,Customer_1543,customer1543@email.com,Female,26,Kolkata,2021-11-04,Regular
11544,Customer_1544,customer1544@email.com,Male,39,Bangalore,2023-08-17,Premium
11545,Customer_1545,customer1545@email.com,Female,30,Bangalore,2023-12-13,New
11546,Customer_1546,customer1546@email.com,Female,42,Chennai,2024-01-10,New
11547,Customer_1547,customer1547@email.com,Female,35,Lucknow,2023-04-14,New
11548,Customer_1548,customer1548@email.com,Male,29,Bangalore,2021-08-30,Premium
11549,Customer_1549,customer1549@email.com,Male,57,Kolkata,2021-01-31,Regular
11550,Customer_1550,customer1550@email.com,Female,34,Lucknow,2022-12-05,Regular
11551,Customer_1551,customer1551@email.com,Male,32,Kolkata,2023-05-19,New
11552,Customer_1552,customer1552@email.com,Male,59,Delhi,2021-08-21,New
11553,Customer_1553,customer1553@email.com,Male,32,Hyderabad,2023-11-24,New
11554,Customer_1554,customer1554@email.com,Female,32,Lucknow,2023-08-09,Regular
11555,Customer_1555,customer1555@email.com,Female,56,Mumbai,2021-02-28,New
11556,Customer_1556,customer1556@email.com,Male,30,Hyderabad,2023-02-10,New
11557,Customer_1557,customer1557@email.com,Female,34,Hyderabad,2024-01-07,Regular
11558,Customer_1558,customer1558@email.com,Male,49,Lucknow,2022-12-19,New
11559,Customer_1559,customer1559@email.com,Male,26,Ahmedabad,2021-10-29,Regular
11560,Customer_1560,customer1560@email.com,Male,57,Bangalore,2023-03-14,New
11561,Customer_1561,customer1561@email.com,Male,37,Delhi,2023-06-16,Regular
11562,Customer_1562,customer1562@email.com,Female,43,Ahmedabad,2021-04-22,Regular
11563,Customer_1563,customer1563@email.com,Female,44,Ahmedabad,2021-11-13,Premium
11564,Customer_1564,customer1564@email.com,Female,38,Mumbai,2024-03-14,Regular
11565,Customer_1565,customer1565@email.com,Male,35,Pune,2022-10-30,Premium
11566,Customer_1566,customer1566@email.com,Male,30,Lucknow,2022-11-21,Premium
11567,Customer_1567,customer1567@email.com,Male,33,Kolkata,2021-01-18,Regular
11568,Customer_1568,customer1568@email.com,Female,26,Bangalore,2024-03-24,Premium
11569,Customer_1569,customer1569@email.com,Male,29,Ahmedabad,2023-02-17,New
11570,Customer_1570,customer1570@email.com,Female,61,Delhi,2021-12-26,New
11571,Customer_1571,customer1571@email.com,Female,55,Pune,2021-11-28,New
11572,Customer_1572,customer1572@email.com,Female,36,Mumbai,2022-06-12,Regular
11573,Customer_1573,customer1573@email.com,Female,24,Jaipur,2021-01-12,Regular
11574,Customer_1574,customer1574@email.com,Female,52,Bangalore,2024-01-04,Regular
11575,Customer_1575,customer1575@email.com,Female,35,Jaipur,2021-07-31,New
11576,Customer_1576,customer1576@email.com,Male,33,Hyderabad,2022-10-03,Regular
11577,Customer_1577,customer1577@email.com,Male,56,Ahmedabad,2021-10-10,New
11578,Customer_1578,customer1578@email.com,Female,21,Chennai,2023-02-19,Regular
11579,Customer_1579,customer1579@email.com,Female,42,Bangalore,2023-11-20,New
11580,Customer_1580,customer1580@email.com,Male,49,Kolkata,2023-10-30,Premium
11581,Customer_1581,customer1581@email.com,Female,57,Pune,2022-11-08,New
11582,Customer_1582,customer1582@email.com,Female,30,Delhi,2022-12-06,New
11583,Customer_1583,customer1583@email.com,Male,62,Bangalore,2022-03-02,Premium
11584,Customer_1584,customer1584@email.com,Female,34,Kolkata,2022-08-14,Regular
11585,Customer_1585,customer1585@email.com,Female,54,Lucknow,2021-04-01,New
11586,Customer_1586,customer1586@email.com,Female,23,Jaipur,2022-04-01,Regular
11587,Customer_1587,customer1587@email.com,Male,36,Lucknow,2022-03-20,New
11588,Customer_1588,customer1588@email.com,Male,30,Pune,2021-03-20,Premium
11589,Customer_1589,customer1589@email.com,Male,43,Mumbai,2023-07-16,Regular
11590,Customer_1590,customer1590@email.com,Female,31,Ahmedabad,2021-04-13,New
11591,Customer_1591,customer1591@email.com,Female,48,Bangalore,2022-09-15,Regular
11592,Customer_1592,customer1592@email.com,Male,21,Chennai,2023-09-17,New
11593,Customer_1593,customer1593@email.com,Female,56,Jaipur,2021-08-22,Regular
11594,Customer_1594,customer1594@email.com,Female,25,Jaipur,2022-10-06,Premium
11595,Customer_1595,customer1595@email.com,Female,42,Bangalore,2023-03-01,Premium
11596,Customer_1596,customer1596@email.com,Female,30,Hyderabad,2022-01-22,New
11597,Customer_1597,customer1597@email.com,Female,49,Lucknow,2023-04-27,New
11598,Customer_1598,customer1598@email.com,Male,55,Jaipur,2021-02-07,New
11599,Customer_1599,customer1599@email.com,Female,55,Kolkata,2024-03-30,Regular
11600,Customer_1600,customer1600@email.com,Male,45,Delhi,2024-02-15,Regular
11601,Customer_1601,customer1601@email.com,Female,47,Ahmedabad,2021-08-29,Regular
11602,Customer_1602,customer1602@email.com,Male,20,Jaipur,2023-11-16,Premium
11603,Customer_1603,customer1603@email.com,Female,45,Kolkata,2022-07-16,New
11604,Customer_1604,customer1604@email.com,Male,20,Pune,2023-03-17,New
11605,Customer_1605,customer1605@email.com,Female,62,Pune,2021-10-25,New
11606,Customer_1606,customer1606@email.com,Male,51,Ahmedabad,2023-03-16,New
11607,Customer_1607,customer1607@email.com,Female,33,Hyderabad,2021-06-03,New
11608,Customer_1608,customer1608@email.com,Male,39,Chennai,2023-01-02,Regular
11609,Customer_1609,customer1609@email.com,Female,49,Ahmedabad,2022-04-13,New
11610,Customer_1610,customer1610@email.com,Male,55,Mumbai,2021-02-18,New
11611,Customer_1611,customer1611@email.com,Male,25,Hyderabad,2021-02-15,Regular
11612,Customer_1612,customer1612@email.com,Female,25,Jaipur,2023-02-19,New
11613,Customer_1613,customer1613@email.com,Female,23,Ahmedabad,2021-03-23,Regular
11614,Customer_1614,customer1614@email.com,Male,31,Lucknow,2023-12-04,New
11615,Customer_1615,customer1615@email.com,Female,49,Pune,2023-08-13,Regular
11616,Customer_1616,customer1616@email.com,Male,52,Kolkata,2021-09-30,Premium
11617,Customer_1617,customer1617@email.com,Male,27,Ahmedabad,2022-01-29,New
11618,Customer_1618,customer1618@email.com,Male,20,Lucknow,2023-03-01,Regular
11619,Customer_1619,customer1619@email.com,Female,29,Hyderabad,2022-08-18,Premium
11620,Customer_1620,customer1620@email.com,Male,48,Mumbai,2021-02-27,Regular
11621,Customer_1621,customer1621@email.com,Male,46,Kolkata,2022-07-19,New
11622,Customer_1622,customer1622@email.com,Female,22,Delhi,2021-01-01,New
11623,Customer_1623,customer1623@email.com,Female,42,Mumbai,2021-08-04,Regular
11624,Customer_1624,customer1624@email.com,Female,58,Jaipur,2023-02-05,Premium
11625,Customer_1625,customer1625@email.com,Female,48,Lucknow,2022-11-02,New
11626,Customer_1626,customer1626@email.com,Male,38,Ahmedabad,2022-05-26,New
11627,Customer_1627,customer1627@email.com,Male,37,Ahmedabad,2023-07-04,New
11628,Customer_1628,customer1628@email.com,Male,56,Bangalore,2021-04-05,New
11629,Customer_1629,customer1629@email.com,Male,39,Pune,2022-05-08,New
11630,Customer_1630,customer1630@email.com,Female,21,Jaipur,2023-02-04,New
11631,Customer_1631,customer1631@email.com,Male,30,Lucknow,2023-10-19,New
11632,Customer_1632,customer1632@email.com,Male,62,Ahmedabad,2021-05-30,New
11633,Customer_1633,customer1633@email.com,Female,59,Delhi,2023-11-13,Premium
11634,Customer_1634,customer1634@email.com,Male,37,Kolkata,2023-01-26,New
11635,Customer_1635,customer1635@email.com,Male,30,Jaipur,2022-02-03,New
11636,Customer_1636,customer1636@email.com,Male,34,Hyderabad,2022-02-14,New
11637,Customer_1637,customer1637@email.com,Male,53,Delhi,2021-05-11,Premium
11638,Customer_1638,customer1638@email.com,Male,50,Kolkata,2023-05-05,Regular
11639,Customer_1639,customer1639@email.com,Male,18,Chennai,2021-05-28,Regular
11640,Customer_1640,customer1640@email.com,Female,32,Pune,2022-01-16,New
11641,Customer_1641,customer1641@email.com,Female,30,Jaipur,2024-02-07,Regular
11642,Customer_1642,customer1642@email.com,Male,34,Lucknow,2022-07-06,Regular
11643,Customer_1643,customer1643@email.com,Male,41,Mumbai,2024-02-19,New
11644,Customer_1644,customer1644@email.com,Female,25,Kolkata,2021-10-22,Regular
11645,Customer_1645,customer1645@email.com,Male,44,Hyderabad,2024-02-18,Regular
11646,Customer_1646,customer1646@email.com,Male,62,Ahmedabad,2022-04-01,Regular
11647,Customer_1647,customer1647@email.com,Male,40,Mumbai,2021-06-18,Premium
11648,Customer_1648,customer1648@email.com,Female,63,Delhi,2022-12-11,Premium
11649,Customer_1649,customer1649@email.com,Male,25,Pune,2024-03-12,New
11650,Customer_1650,customer1650@email.com,Female,25,Lucknow,2021-02-06,Regular
11651,Customer_1651,customer1651@email.com,Male,43,Mumbai,2021-08-19,New
11652,Customer_1652,customer1652@email.com,Female,64,Hyderabad,2021-09-11,Premium
11653,Customer_1653,customer1653@email.com,Female,30,Kolkata,2021-11-25,New
11654,Customer_1654,customer1654@email.com,Male,56,Lucknow,2023-09-07,Premium
11655,Customer_1655,customer1655@email.com,Female,54,Chennai,2021-01-10,New
11656,Customer_1656,customer1656@email.com,Male,45,Ahmedabad,2022-03-22,New
11657,Customer_1657,customer1657@email.com,Female,42,Pune,2023-07-11,New
11658,Customer_1658,customer1658@email.com,Male,33,Mumbai,2023-04-16,New
11659,Customer_1659,customer1659@email.com,Male,19,Pune,2021-03-19,Premium
11660,Customer_1660,customer1660@email.com,Female,35,Pune,2021-07-12,New
11661,Customer_1661,customer1661@email.com,Male,34,Pune,2022-02-05,Regular
11662,Customer_1662,customer1662@email.com,Male,47,Kolkata,2021-04-19,New
11663,Customer_1663,customer1663@email.com,Female,56,Pune,2023-03-03,New
11664,Customer_1664,customer1664@email.com,Male,30,Chennai,2021-09-20,New
11665,Customer_1665,customer1665@email.com,Male,49,Delhi,2021-11-25,New
11666,Customer_1666,customer1666@email.com,Female,46,Hyderabad,2021-12-29,Premium
11667,Customer_1667,customer1667@email.com,Female,63,Lucknow,2021-09-16,Regular
11668,Customer_1668,customer1668@email.com,Male,47,Chennai,2021-03-26,New
11669,Customer_1669,customer1669@email.com,Male,35,Lucknow,2021-11-04,Regular
11670,Customer_1670,customer1670@email.com,Female,30,Hyderabad,2021-09-19,New
11671,Customer_1671,customer1671@email.com,Female,60,Delhi,2023-03-08,New
11672,Customer_1672,customer1672@email.com,Male,38,Jaipur,2022-09-23,Regular
11673,Customer_1673,customer1673@email.com,Female,47,Lucknow,2022-11-11,New
11674,Customer_1674,customer1674@email.com,Male,38,Lucknow,2023-05-15,Regular
11675,Customer_1675,customer1675@email.com,Male,34,Delhi,2021-11-20,Regular
11676,Customer_1676,customer1676@email.com,Male,57,Mumbai,2023-07-14,Regular
11677,Customer_1677,customer1677@email.com,Male,36,Chennai,2022-12-28,Premium
11678,Customer_1678,customer1678@email.com,Male,32,Mumbai,2023-09-05,New
11679,Customer_1679,customer1679@email.com,Female,26,Mumbai,2021-08-05,New
11680,Customer_1680,customer1680@email.com,Female,27,Mumbai,2022-03-24,New
11681,Customer_1681,customer1681@email.com,Female,61,Pune,2021-11-15,New
11682,Customer_1682,customer1682@email.com,Female,48,Ahmedabad,2023-09-21,Regular
11683,Customer_1683,customer1683@email.com,Male,40,Lucknow,2021-02-06,Regular
11684,Customer_1684,customer1684@email.com,Male,47,Mumbai,2023-01-01,Regular
11685,Customer_1685,customer1685@email.com,Male,50,Chennai,2023-10-08,Regular
11686,Customer_1686,customer1686@email.com,Male,26,Ahmedabad,2023-11-24,New
11687,Customer_1687,customer1687@email.com,Female,64,Ahmedabad,2021-02-08,Regular
11688,Customer_1688,customer1688@email.com,Male,18,Mumbai,2021-07-28,Regular
11689,Customer_1689,customer1689@email.com,Male,61,Kolkata,2023-04-10,Regular
11690,Customer_1690,customer1690@email.com,Female,52,Mumbai,2023-05-06,New
11691,Customer_1691,customer1691@email.com,Female,28,Kolkata,2024-03-21,Regular
11692,Customer_1692,customer1692@email.com,Female,51,Mumbai,2023-06-18,New
11693,Customer_1693,customer1693@email.com,Female,33,Chennai,2022-08-24,Regular
11694,Customer_1694,customer1694@email.com,Male,26,Kolkata,2023-01-30,Regular
11695,Customer_1695,customer1695@email.com,Male,49,Pune,2024-01-08,New
11696,Customer_1696,customer1696@email.com,Female,32,Ahmedabad,2022-03-10,Regular
11697,Customer_1697,customer1697@email.com,Male,29,Mumbai,2023-04-22,Premium
11698,Customer_1698,customer1698@email.com,Male,50,Ahmedabad,2021-02-01,New
11699,Customer_1699,customer1699@email.com,Male,62,Mumbai,2024-01-16,Premium
11700,Customer_1700,customer1700@email.com,Female,31,Lucknow,2022-01-28,Regular
11701,Customer_1701,customer1701@email.com,Male,25,Lucknow,2023-06-29,Regular
11702,Customer_1702,customer1702@email.com,Female,25,Bangalore,2021-07-11,Premium
11703,Customer_1703,customer1703@email.com,Male,44,Mumbai,2021-09-27,Regular
11704,Customer_1704,customer1704@email.com,Male,29,Bangalore,2023-01-08,Regular
11705,Customer_1705,customer1705@email.com,Male,18,Delhi,2021-03-18,New
11706,Customer_1706,customer1706@email.com,Female,60,Delhi,2023-01-05,New
11707,Customer_1707,customer1707@email.com,Male,57,Ahmedabad,2023-06-03,Regular
11708,Customer_1708,customer1708@email.com,Female,59,Kolkata,2024-04-05,Premium
11709,Customer_1709,customer1709@email.com,Female,28,Mumbai,2021-10-11,Premium
11710,Customer_1710,customer1710@email.com,Female,56,Hyderabad,2024-01-18,Regular
11711,Customer_1711,customer1711@email.com,Male,60,Mumbai,2022-06-28,Regular
11712,Customer_1712,customer1712@email.com,Male,48,Mumbai,2022-10-11,New
11713,Customer_1713,customer1713@email.com,Male,34,Hyderabad,2024-03-25,Premium
11714,Customer_1714,customer1714@email.com,Male,50,Delhi,2021-09-07,New
11715,Customer_1715,customer1715@email.com,Female,49,Bangalore,2021-04-05,Regular
11716,Customer_1716,customer1716@email.com,Female,46,Ahmedabad,2021-01-17,Regular
11717,Customer_1717,customer1717@email.com,Female,38,Delhi,2021-04-27,Regular
11718,Customer_1718,customer1718@email.com,Male,38,Hyderabad,2023-09-10,New
11719,Customer_1719,customer1719@email.com,Female,57,Mumbai,2021-11-29,Premium
11720,Customer_1720,customer1720@email.com,Male,40,Delhi,2024-01-09,Regular
11721,Customer_1721,customer1721@email.com,Female,23,Chennai,2022-10-08,Premium
11722,Customer_1722,customer1722@email.com,Male,39,Lucknow,2021-04-26,New
11723,Customer_1723,customer1723@email.com,Male,55,Mumbai,2023-08-21,Regular
11724,Customer_1724,customer1724@email.com,Female,54,Jaipur,2024-04-07,Regular
11725,Customer_1725,customer1725@email.com,Female,62,Hyderabad,2023-04-27,Regular
11726,Customer_1726,customer1726@email.com,Female,25,Pune,2021-11-12,Premium
11727,Customer_1727,customer1727@email.com,Female,58,Kolkata,2023-03-21,New
11728,Customer_1728,customer1728@email.com,Male,52,Pune,2022-01-07,New
11729,Customer_1729,customer1729@email.com,Female,28,Delhi,2023-01-30,Regular
11730,Customer_1730,customer1730@email.com,Female,41,Mumbai,2023-05-27,New
11731,Customer_1731,customer1731@email.com,Female,38,Kolkata,2023-09-04,Premium
11732,Customer_1732,customer1732@email.com,Male,19,Kolkata,2021-06-05,New
11733,Customer_1733,customer1733@email.com,Male,57,Ahmedabad,2022-09-06,Regular
11734,Customer_1734,customer1734@email.com,Female,36,Pune,2023-11-03,New
11735,Customer_1735,customer1735@email.com,Male,56,Mumbai,2022-05-23,Regular
11736,Customer_1736,customer1736@email.com,Female,45,Ahmedabad,2022-04-10,New
11737,Customer_1737,customer1737@email.com,Male,34,Bangalore,2023-02-22,New
11738,Customer_1738,customer1738@email.com,Male,23,Pune,2023-03-15,New
11739,Customer_1739,customer1739@email.com,Male,36,Lucknow,2021-08-08,New
11740,Customer_1740,customer1740@email.com,Male,55,Lucknow,2021-01-15,Premium
11741,Customer_1741,customer1741@email.com,Female,45,Ahmedabad,2021-04-27,New
11742,Customer_1742,customer1742@email.com,Female,19,Bangalore,2021-11-27,Regular
11743,Customer_1743,customer1743@email.com,Female,55,Chennai,2021-02-25,Premium
11744,Customer_1744,customer1744@email.com,Male,54,Chennai,2024-03-01,Regular
11745,Customer_1745,customer1745@email.com,Female,21,Lucknow,2021-11-04,Premium
11746,Customer_1746,customer1746@email.com,Female,39,Jaipur,2021-08-10,Premium
11747,Customer_1747,customer1747@email.com,Female,43,Hyderabad,2024-04-11,Regular
11748,Customer_1748,customer1748@email.com,Male,60,Hyderabad,2023-03-08,Regular
11749,Customer_1749,customer1749@email.com,Male,53,Jaipur,2024-03-26,New
11750,Customer_1750,customer1750@email.com,Male,30,Ahmedabad,2021-05-31,Regular
11751,Customer_1751,customer1751@email.com,Female,49,Hyderabad,2021-04-22,Regular
11752,Customer_1752,customer1752@email.com,Female,34,Hyderabad,2022-11-14,Regular
11753,Customer_1753,customer1753@email.com,Female,58,Pune,2024-03-07,Regular
11754,Customer_1754,customer1754@email.com,Male,53,Pune,2021-11-28,Regular
11755,Customer_1755,customer1755@email.com,Male,63,Jaipur,2023-06-12,New
11756,Customer_1756,customer1756@email.com,Female,36,Mumbai,2021-06-10,Premium
11757,Customer_1757,customer1757@email.com,Male,52,Bangalore,2021-10-05,Regular
11758,Customer_1758,customer1758@email.com,Male,63,Ahmedabad,2023-06-16,New
11759,Customer_1759,customer1759@email.com,Male,57,Pune,2022-05-12,Premium
11760,Customer_1760,customer1760@email.com,Male,45,Pune,2022-10-17,Regular
11761,Customer_1761,customer1761@email.com,Female,18,Chennai,2023-11-26,Regular
11762,Customer_1762,customer1762@email.com,Male,59,Bangalore,2021-10-30,Regular
11763,Customer_1763,customer1763@email.com,Male,35,Chennai,2022-03-14,New
11764,Customer_1764,customer1764@email.com,Male,57,Mumbai,2022-12-27,Regular
11765,Customer_1765,customer1765@email.com,Male,50,Bangalore,2023-11-22,Regular
11766,Customer_1766,customer1766@email.com,Female,29,Hyderabad,2021-07-05,New
11767,Customer_1767,customer1767@email.com,Female,25,Chennai,2024-04-12,New
11768,Customer_1768,customer1768@email.com,Male,41,Lucknow,2022-11-04,Premium
11769,Customer_1769,customer1769@email.com,Male,33,Ahmedabad,2023-09-28,New
11770,Customer_1770,customer1770@email.com,Male,21,Hyderabad,2021-10-06,Premium
11771,Customer_1771,customer1771@email.com,Male,55,Bangalore,2022-11-14,New
11772,Customer_1772,customer1772@email.com,Male,61,Lucknow,2023-10-23,Regular
11773,Customer_1773,customer1773@email.com,Male,44,Mumbai,2024-04-04,Premium
11774,Customer_1774,customer1774@email.com,Female,26,Lucknow,2023-10-08,New
11775,Customer_1775,customer1775@email.com,Male,64,Pune,2023-07-14,Regular
11776,Customer_1776,customer1776@email.com,Female,33,Jaipur,2024-02-08,Regular
11777,Customer_1777,customer1777@email.com,Female,29,Lucknow,2022-01-15,Regular
11778,Customer_1778,customer1778@email.com,Male,48,Kolkata,2023-04-15,Regular
11779,Customer_1779,customer1779@email.com,Female,41,Mumbai,2023-09-26,Regular
11780,Customer_1780,customer1780@email.com,Female,31,Hyderabad,2021-10-12,Regular
11781,Customer_1781,customer1781@email.com,Female,62,Chennai,2022-02-25,Regular
11782,Customer_1782,customer1782@email.com,Female,42,Delhi,2021-04-23,Regular
11783,Customer_1783,customer1783@email.com,Female,51,Mumbai,2023-10-15,New
11784,Customer_1784,customer1784@email.com,Female,20,Kolkata,2021-08-16,Premium
11785,Customer_1785,customer1785@email.com,Male,41,Pune,2022-06-12,Regular
11786,Customer_1786,customer1786@email.com,Female,59,Chennai,2022-05-11,New
11787,Customer_1787,customer1787@email.com,Female,26,Ahmedabad,2021-01-31,New
11788,Customer_1788,customer1788@email.com,Female,43,Delhi,2021-06-11,New
11789,Customer_1789,customer1789@email.com,Male,37,Lucknow,2022-12-06,New
11790,Customer_1790,customer1790@email.com,Female,57,Kolkata,2022-12-23,New
11791,Customer_1791,customer1791@email.com,Male,27,Lucknow,2022-03-22,New
